0,01-04-2021,01-04-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,258000
0,01-05-2021,01-05-2021,PC300000,,,,13,"Chi ship chứng từ kế toán sang hội sở",,,,"Chi ship chứng từ kế toán sang hội sở",64212,111,18000
0,01-05-2021,01-05-2021,PC300000,,,,13,"Chi tiền vệ sinh môi trường năm 2020",,,,"Chi tiền vệ sinh môi trường năm 2020",642,111,300000
0,01-06-2021,01-06-2021,PC300000,,,,13,"Chi mua nước lau sàn + nước rửa tay",,,,"Chi mua nước lau sàn + nước rửa tay",6423,111,250000
0,01-06-2021,01-06-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,672000
0,01-06-2021,01-06-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,01-08-2021,01-08-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,852000
0,01-08-2021,01-08-2021,PC300000,,,,13,"Chi mua nước cho học sinh",,,,"Chi mua nước cho học sinh",64213,111,400000
0,01-11-2021,01-11-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,762000
0,01-11-2021,01-11-2021,PC300000,,,,13,"Thanh toán hóa đơn điện, điện thoại tháng 12/2020",,,,"Thanh toán hóa đơn điện, điện thoại tháng 12/2020",64210,111,220000
0,01-11-2021,01-11-2021,PC300000,,,,13,"Thanh toán hóa đơn điện, điện thoại tháng 12/2020",,,,"Thanh toán hóa đơn điện, điện thoại tháng 12/2020",6428,111,382000
0,01-14-2021,01-14-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,504000
0,01-14-2021,01-14-2021,PC300000,,,,13,"Chi mua đồ thắp hương mùng 1",,,,"Chi mua đồ thắp hương mùng 1",6429,111,130000
0,01-04-2021,01-04-2021,PC500000,,,,13,"Cước hotline tháng 12/2020",,,,"Cước hotline tháng 12/2020",64210,1111,724000
0,01-04-2021,01-04-2021,PC500000,,,,13,"100 bánh, 6 thùng sữa",,,,"100 bánh, 6 thùng sữa",6329,1111,1230000
0,01-06-2021,01-06-2021,PC500000,,,,13,"6 thùng giấy A4",,,,"6 thùng giấy A4",64214,1111,1677000
0,01-07-2021,01-07-2021,PC500000,,,,13,"100 bánh",,,,"100 bánh",6329,111,430000
0,01-09-2021,01-09-2021,PC500000,,,,13,"150 bánh, 4 thùng sữa",,,,"150 bánh, 4 thùng sữa",6329,1111,1697000
0,01-11-2021,01-11-2021,PC500000,,,,13,"Mua sách",,,,"Mua sách",64212,1111,289000
0,01-12-2021,01-12-2021,PC500000,,,,13,"5 giá để giày",,,,"5 giá để giày",64212,1111,900000
0,01-13-2021,01-13-2021,PC500000,,,,13,"Trầm hương",,,,"Trầm hương",64212,111,90000
0,01-14-2021,01-14-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,01-15-2021,01-15-2021,PC300000,,,,13,"Chi sửa bàn ghế",,,,"Chi sửa bàn ghế",6424,111,150000
0,01-15-2021,01-15-2021,PC300000,,,,13,"Chi ship giấy kiểm tra + vở từ TY sang PTT",,,,"Chi ship giấy kiểm tra + vở từ TY sang PTT",64212,111,20000
0,01-16-2021,01-16-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,504000
0,01-20-2021,01-20-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,01-20-2021,01-20-2021,PC300000,,,,13,"Chi mua bimbim cho học sinh",,,,"Chi mua bimbim cho học sinh",6329,111,480000
0,01-21-2021,01-21-2021,PC300000,,,,13,"Chi mau cay lau nhà + găng tay",,,,"Chi mau cay lau nhà + găng tay",6423,111,385000
0,01-22-2021,01-22-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,882000
0,01-27-2021,01-27-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,882000
0,01-27-2021,01-27-2021,PC300000,,,,13,"Chi mua đồ thắp hương rằm",,,,"Chi mua đồ thắp hương rằm",6429,111,90000
0,01-28-2021,01-28-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,01-28-2021,01-28-2021,PC300000,,,,13,"Chi ship rỏ quà tết từ TY sang PTT",,,,"Chi ship rỏ quà tết từ TY sang PTT",64212,111,57000
0,01-29-2021,01-29-2021,PC300000,,,,13,"Chi mua văn phòng phẩm",,,,"Chi mua văn phòng phẩm",64214,111,1065000
0,01-29-2021,01-29-2021,PC300000,,,,13,"Chi mua cốc giấy cho học sinh",,,,"Chi mua cốc giấy cho học sinh",6423,111,40000
0,01-14-2021,01-14-2021,PC500000,,,,13,"tiền điện tháng 12",,,,"tiền điện tháng 12",1111,6428,1353000
0,01-15-2021,01-15-2021,PC500000,,,,13,"2 chổi, găng tay",,,,"2 chổi, găng tay",1111,6423,95000
0,01-15-2021,01-15-2021,PC500000,,,,13,"200 bánh, 4 thùng sữa",,,,"200 bánh, 4 thùng sữa",1111,6329,1000000
0,01-18-2021,01-18-2021,PC500000,,,,13,"TT lần 2 tiền 200 bánh, 4 thùng sữa 15/1/2021",,,,"TT lần 2 tiền 200 bánh, 4 thùng sữa 15/1/2021",1111,6329,1140000
0,01-19-2021,01-19-2021,PC500000,,,,13,"giỏ đựng bánh sữa, decal tết dán kính",,,,"giỏ đựng bánh sữa, decal tết dán kính",1111,64220,323000
0,01-20-2021,01-20-2021,PC500000,,,,13,"kệ inox để bình nước",,,,"kệ inox để bình nước",1111,153,293000
0,01-21-2021,01-21-2021,PC500000,,,,13,"Nước lau sàn nhà",,,,"Nước lau sàn nhà",1111,6423,90000
0,01-21-2021,01-21-2021,PC500000,,,,13,"tiền nước tháng 1",,,,"tiền nước tháng 1",1111,6428,284200
0,01-21-2021,01-21-2021,PC500000,,,,13,"100 bánh, 3 thùng sữa",,,,"100 bánh, 3 thùng sữa",1111,6329,1095000
0,01-21-2021,01-21-2021,PC500000,,,,13,"đầu chia mạng",,,,"đầu chia mạng",1111,153,957000
0,01-22-2021,01-22-2021,PC500000,,,,13,"2 mũi khoan, 3m dây thép, ác quy",,,,"2 mũi khoan, 3m dây thép, ác quy",1111,6424,290000
0,01-22-2021,01-22-2021,PC500000,,,,13,"200 cốc giấy",,,,"200 cốc giấy",1111,6423,80000
0,01-23-2021,01-23-2021,PC500000,,,,13,"150 bánh, 2 thùng sữa",,,,"150 bánh, 2 thùng sữa",1111,6329,1100000
0,01-25-2021,01-25-2021,PC500000,,,,13,"tiền ăn sáng cho nhân viên đi trông thi thử",,,,"tiền ăn sáng cho nhân viên đi trông thi thử",1111,6326,170000
0,01-25-2021,01-25-2021,PC500000,,,,13,"nước mùi lau ban thờ",,,,"nước mùi lau ban thờ",1111,6429,115000
0,01-27-2021,01-27-2021,PC500000,,,,13,"bột ngũ linh",,,,"bột ngũ linh",1111,6429,250000
0,01-27-2021,01-27-2021,PC500000,,,,13,"170 bánh, 3 thùng sữa",,,,"170 bánh, 3 thùng sữa",1111,6329,1717000
0,01-27-2021,01-27-2021,PC500000,,,,13,"Mứt tết thắp hương",,,,"Mứt tết thắp hương",1111,6429,35000
0,01-27-2021,01-27-2021,PC500000,,,,13,"3 kệ gỗ để giày",,,,"3 kệ gỗ để giày",1111,153,500000
0,01-29-2021,01-29-2021,PC500000,,,,13,"Phật thủ thắp hương, 300 cốc giấy",,,,"300 cốc giấy",1111,6423,120000
0,01-29-2021,01-29-2021,PC500000,,,,13,"Phật thủ thắp hương, 300 cốc giấy",,,,"Phật thủ thắp hương,",1111,6429,60000
0,02-01-2021,02-01-2021,PC500000,,,,13,"Pin đo nhiệt kế",,,,"Pin đo nhiệt kế",1111,6424,14000
0,02-02-2021,02-02-2021,PC500000,,,,13,"Cốc đựng phật thủ",,,,"Cốc đựng phật thủ",1111,6429,50000
0,01-30-2021,01-30-2021,PC300000,,,,13,"Chi mua nước cho giáo viên",,,,"Chi mua nước cho giáo viên",64213,111,300000
0,01-31-2021,01-31-2021,PC300000,,,,13,"Chi ship quà tết âm lịch cho nhân viên cơ sở PTT",,,,"Chi ship quà tết âm lịch cho nhân viên cơ sở PTT",64212,111,54000
0,02-01-2021,02-01-2021,PC300000,,,,13,"Chi ship chứng từ kế toán sang hội sở + ship quà cho cô giáo",,,,"Chi ship chứng từ kế toán sang hội sở + ship quà cho cô giáo",64212,111,65000
0,02-03-2021,02-03-2021,PC300000,,,,13,"Chi mua đồ bao sai bàn thờ",,,,"Chi mua đồ bao sai bàn thờ",6429,111,360000
0,02-03-2021,02-03-2021,PC300000,,,,13,"Chi đi công an quận Cầu Giấy",,,,"Chi đi công an quận Cầu Giấy",6421,111,1000000
0,02-06-2021,02-06-2021,PC300000,,,,13,"Chi mua hoa quả thắp hương mùng 1 + bật lửa",,,,"Chi mua hoa quả thắp hương mùng 1 + bật lửa",6429,111,200000
0,02-06-2021,02-06-2021,PC300000,,,,13,"Thanh toán hóa đơn điện, nước, điện thoại tháng 01/2021",,,,"Thanh toán hóa đơn điện, nước, điện thoại tháng 01/2021",6428,111,916000
0,02-06-2021,02-06-2021,PC300000,,,,13,"Thanh toán hóa đơn điện, nước, điện thoại tháng 01/2021",,,,"Thanh toán hóa đơn điện, nước, điện thoại tháng 01/2021",64211,111,451000
0,02-06-2021,02-06-2021,PC300000,,,,13,"Chi đi công an khu vực Phạm Tuấn Tài",,,,"Chi đi công an khu vực Phạm Tuấn Tài",6421,111,500000
0,02-26-2021,02-26-2021,PC300000,,,,13,"Chi mua đồ thắp hương rằm",,,,"Chi mua đồ thắp hương rằm",6429,111,80000
0,03-02-2021,03-02-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,588000
0,03-04-2021,03-04-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,131,882000
0,03-04-2021,03-04-2021,PC300000,,,,13,"Chi mua nước lau sàn",,,,"Chi mua nước lau sàn",6423,111,51000
0,03-06-2021,03-06-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,590000
0,03-07-2021,03-07-2021,PC300000,,,,13,"Sửa phòng 202",,,,"Sửa phòng 202",64212,111,2081000
0,03-08-2021,03-08-2021,PC300000,,,,13,"Chi mua khóa xe",,,,"Chi mua khóa xe",64212,111,160000
0,03-09-2021,03-09-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,588000
0,03-10-2021,03-10-2021,PC300000,,,,13,"Thanh toán hóa đơn điện nước tháng 02/2021",,,,"Thanh toán hóa đơn điện nước tháng 02/2021",64210,111,242000
0,03-10-2021,03-10-2021,PC300000,,,,13,"Chi mua bimbim cho học sinh",,,,"Chi mua bimbim cho học sinh",6329,111,60000
0,03-11-2021,03-11-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,03-11-2021,03-11-2021,PC300000,,,,13,"Chi mua bánh cho học sinh",,,,"Chi mua bánh cho học sinh",6329,111,588000
0,03-11-2021,03-11-2021,PC300000,,,,13,"Chi mua hương trầm",,,,"Chi mua hương trầm",6429,111,110000
0,03-11-2021,03-11-2021,PC300000,,,,13,"Chi mua nước cho học sinh",,,,"Chi mua nước cho học sinh",64213,111,400000
0,03-11-2021,03-11-2021,PC300000,,,,13,"Chi mua 5kg túi nilông",,,,"Chi mua 5kg túi nilông",6423,111,160000
0,02-03-2021,02-03-2021,PC500000,,,,13,"Tiền đi công an phường",,,,"Tiền đi công an phường",6421,111,500000
0,02-05-2021,02-05-2021,PC500000,,,,13,"Đồ lễ thắp hương",,,,"Đồ lễ thắp hương",6429,111,550000
0,02-05-2021,02-05-2021,PC500000,,,,13,"Đồ lễ thắp hương",,,,"Đồ lễ thắp hương",6429,111,810000
0,02-07-2021,02-07-2021,PC500000,,,,13,"Làm lại sim số 03667.65565",,,,"Làm lại sim số 03667.65565",64210,111,25000
0,02-07-2021,02-07-2021,PC500000,,,,13,"Mua điện thoại (máy hotline)",,,,"Mua điện thoại (máy hotline)",153,111,2890000
0,02-21-2021,02-21-2021,PC500000,,,,13,"tiền điện thoại hotline tháng 2/2020",,,,"tiền điện thoại hotline tháng 2/2020",64210,111,807000
0,02-22-2021,02-22-2021,PC500000,,,,13,"đặt tiền thắp hương",,,,"đặt tiền thắp hương",64210,111,50000
0,02-22-2021,02-22-2021,PC500000,,,,13,"tiền điện+nước tháng 2/2021",,,,"tiền điện+nước tháng 2/2021",6428,1111,1762000
0,02-22-2021,02-22-2021,PC500000,,,,13,"tiền điện+nước tháng 2/2021",,,,"tiền điện+nước tháng 2/2021",6428,1111,1762000
0,02-23-2021,02-23-2021,PC500000,,,,13,"Nhận hàng bút dạ",,,,"Nhận hàng bút dạ",64214,1111,80000
0,02-24-2021,02-24-2021,PC500000,,,,13,"2 tài khoản zoom pro dùng 1 tháng",,,,"2 tài khoản zoom pro dùng 1 tháng",63211,1111,320000
0,02-25-2021,02-25-2021,PC500000,,,,13,"giấy vệ sinh, rẻ rửa bát, nước rửa bát",,,,"giấy vệ sinh, rẻ rửa bát, nước rửa bát",6423,1111,715000
0,02-26-2021,02-26-2021,PC500000,,,,13,"Đồ lễ thắp hương rằm",,,,"Đồ lễ thắp hương rằm",6429,1111,98000
0,03-02-2021,03-02-2021,PC500000,,,,13,"Gửi xe nhân viên tháng 3-2021",,,,"Gửi xe nhân viên tháng 3-2021",64230,1111,1650000
0,03-04-2021,03-04-2021,PC500000,,,,13,"tiền điện thoại hotline tháng 2/2020",,,,"tiền điện thoại hotline tháng 2/2020",64210,1111,977000
0,03-05-2021,03-05-2021,PC500000,,,,13,"200 bim bim, 3 thùng sữa",,,,"200 bim bim, 3 thùng sữa",6329,1111,1780000
0,03-09-2021,03-09-2021,PC500000,,,,13,"100 bim bim, 3 thùng sữa",,,,"100 bim bim, 3 thùng sữa",6329,1111,1250000
0,03-12-2021,03-12-2021,PC500000,,,,13,"Đồ vệ sinh",,,,"Đồ vệ sinh",6423,1111,227000
0,03-13-2021,03-13-2021,PC500000,,,,13,"Quýt, tiền đặt thắp hương",,,,"Quýt, tiền đặt thắp hương",6429,1111,128000
0,03-14-2021,03-14-2021,PC500000,,,,13,"200 bim bim, 7 thùng kin",,,,"200 bim bim, 7 thùng kin",6329,1111,1830000
0,03-15-2021,03-15-2021,PC500000,,,,13,"vé xem xiếc ủng hộ quận",,,,"vé xem xiếc ủng hộ quận",6421,1111,250000
0,03-13-2021,03-13-2021,PC300000,,,,13,"Chi mua đồ thắp hương mùng 1",,,,"Chi mua đồ thắp hương mùng 1",6429,111,120000
0,03-13-2021,03-13-2021,PC300000,,,,13,"Chi mua bimbim cho học sinh",,,,"Chi mua bimbim cho học sinh",6329,111,480000
0,03-17-2021,03-17-2021,PC300000,,,,13,"Chi mua bimbim cho học sinh",,,,"Chi mua bimbim cho học sinh",6329,111,960000
0,03-17-2021,03-17-2021,PC300000,,,,13,"Chi mua sữa cho học sinh",,,,"Chi mua sữa cho học sinh",6329,111,982000
0,03-17-2021,03-17-2021,PC300000,,,,13,"Chi mua ổ cắm điện",,,,"Chi mua ổ cắm điện",64212,111,134000
